age,age_id
"6 Years to 18 Years  (Child, Adult)",age_340
"6 Years to 21 Years  (Child, Adult)",age_341
"6 Years to 59 Years  (Child, Adult)",age_342
"6 Years to 65 Years  (Child, Adult, Older Adult)",age_343
"6 Years to 85 Years  (Child, Adult, Older Adult)",age_344
"6 Years to 90 Years  (Child, Adult, Older Adult)",age_345
"6 Years to 90 Years  (Child, Adult, Older Adult)",age_345
"6 Years to 99 Years  (Child, Adult, Older Adult)",age_346
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years and older  (Adult, Older Adult)",age_347
"60 Years to 111 Years  (Adult, Older Adult)",age_347
"60 Years to 80 Years  (Adult, Older Adult)",age_347
"60 Years to 80 Years  (Adult, Older Adult)",age_347
"60 Years to 89 Years  (Adult, Older Adult)",age_347
"60 Years to 95 Years  (Adult, Older Adult)",age_347
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years and older  (Older Adult),age_348
65 Years to 100 Years  (Older Adult),age_348
65 Years to 110 Years  (Older Adult),age_348
65 Years to 80 Years  (Older Adult),age_348
65 Years to 85 Years  (Older Adult),age_348
66 Years to 100 Years  (Older Adult),age_348
"7 Years and older  (Child, Adult, Older Adult)",age_349
"7 Years and older  (Child, Adult, Older Adult)",age_349
"7 Years and older  (Child, Adult, Older Adult)",age_349
"7 Years and older  (Child, Adult, Older Adult)",age_349
7 Years to 12 Years  (Child),age_350
"7 Years to 18 Years  (Child, Adult)",age_351
7 Years to 9 Years  (Child),age_352
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
70 Years and older  (Older Adult),age_353
74 Years to 95 Years  (Older Adult),age_354
74 Years to 98 Years  (Older Adult),age_355
75 Years and older  (Older Adult),age_356
75 Years and older  (Older Adult),age_356
75 Years and older  (Older Adult),age_356
75 Years and older  (Older Adult),age_356
75 Years and older  (Older Adult),age_356
75 Years and older  (Older Adult),age_356
"8 Years and older  (Child, Adult, Older Adult)",age_357
8 Years to 13 Years  (Child),age_358
8 Years to 14 Years  (Child),age_359
8 Years to 14 Years  (Child),age_359
8 Years to 15 Years  (Child),age_360
8 Years to 17 Years  (Child),age_361
"8 Years to 24 Years  (Child, Adult)",age_362
"8 Years to 80 Years  (Child, Adult, Older Adult)",age_363
"8 Years to 88 Years  (Child, Adult, Older Adult)",age_364
"8 Years to 89 Years  (Child, Adult, Older Adult)",age_365
85 Years and older  (Older Adult),age_366
85 Years to 100 Years  (Older Adult),age_367
"9 Months and older  (Child, Adult, Older Adult)",age_368
"9 Months and older  (Child, Adult, Older Adult)",age_368
9 Years to 12 Years  (Child),age_369
9 Years to 14 Years  (Child),age_370
90 Years and older  (Older Adult),age_371
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
"Child, Adult, Older Adult",age_372
