,Unnamed: 0,nctid,CUI,standard_name,measure_type,measure_id,standard_measuer_id
5452,11613,NCT04828538,0,"Vitamin C, Vitamin B complex and Zinc Acetate",Comparator,intervention_11614,standard_inter_3850
5453,11615,NCT04828564,C1138226,Favipiravir,Comparator,intervention_11616,standard_inter_149
5454,11616,NCT04828629,0,Diagnostic tests,Comparator,intervention_11617,standard_inter_3852
5455,11618,NCT04828668,0,Targeted Wellness Formula C™ Sublingual Drops - 1200mg - 30 mL (Formula C),Comparator,intervention_11619,standard_inter_3853
5456,11621,NCT04828915,0,Machine learning,Comparator,intervention_11622,standard_inter_3854
5457,11622,NCT04828915,0,Machine based evaluation,Comparator,intervention_11623,standard_inter_3855
5458,11623,NCT04829188,0,Structured Telephone Support (STS),Comparator,intervention_11624,standard_inter_3856
5459,11624,NCT04829188,0,Low-intensity Remote Patient Monitoring (RPM-Low),Comparator,intervention_11625,standard_inter_3857
5460,11625,NCT04829188,C2936643,Standard of Care,Comparator,intervention_11626,standard_inter_43
5461,11626,NCT04829188,0,High-intensity Remote Patient Monitoring (RPM-High),Comparator,intervention_11627,standard_inter_3858
5462,11627,NCT04829188,C2936643,Standard of Care,Comparator,intervention_11628,standard_inter_43
5463,11628,NCT04829188,0,Low-intensity Remote Patient Monitoring (RPM-Low),Comparator,intervention_11629,standard_inter_3857
5464,11629,NCT04829188,0,Enhanced Response Team,Comparator,intervention_11630,standard_inter_3859
5465,11630,NCT04829188,0,High-intensity Remote Patient Monitoring (RPM-High),Comparator,intervention_11631,standard_inter_3858
5466,11631,NCT04829188,0,Enhanced Response Team,Comparator,intervention_11632,standard_inter_3859
5467,11634,NCT04830020,0,HMW-HA,Comparator,intervention_11635,standard_inter_3860
5468,11635,NCT04830020,0,HMW-HA,Comparator,intervention_11636,standard_inter_3860
5469,11645,NCT04830735,C0032042,Placebo,Comparator,intervention_11646,standard_inter_4
5470,11661,NCT04830774,0,"ILR, PMK, ICD",Comparator,intervention_11662,standard_inter_3866
5471,11666,NCT04830800,0,Phosphate-buffered saline,Comparator,intervention_11667,standard_inter_3868
5472,11671,NCT04830943,C0055108,Cerebrolysin,Comparator,intervention_11672,standard_inter_3869
5473,11676,NCT04832022,0,Biological samples,Comparator,intervention_11677,standard_inter_2290
5474,11677,NCT04832022,0,Biological samples,Comparator,intervention_11678,standard_inter_2290
5475,11678,NCT04832828,0,Roth´s Test,Comparator,intervention_11679,standard_inter_3872
5476,11679,NCT04832841,0,anti-spike SARS-CoV-2 IgG,Comparator,intervention_11680,standard_inter_3873
5477,11680,NCT04832841,0,anti-spike SARS-CoV-2 IgG,Comparator,intervention_11681,standard_inter_3873
5478,11681,NCT04832841,0,anti-spike SARS-CoV-2 IgG,Comparator,intervention_11682,standard_inter_3873
5479,11692,NCT04832932,0,COVID-19 vaccine,Comparator,intervention_11693,standard_inter_2975
5480,11693,NCT04832932,0,COVID-19 vaccine,Comparator,intervention_11694,standard_inter_2975
5481,11694,NCT04832932,0,COVID-19 vaccine,Comparator,intervention_11695,standard_inter_2975
5482,11695,NCT04832932,0,COVID-19 vaccine,Comparator,intervention_11696,standard_inter_2975
5483,11696,NCT04832945,C0693766,Ivermectin 6 Mg Oral Tablet,Comparator,intervention_11697,standard_inter_3875
5484,11698,NCT04833010,0,Cardiopulmonary Exercise Test,Comparator,intervention_11699,standard_inter_3113
5485,11699,NCT04833010,0,Cognitive Performance Test,Comparator,intervention_11700,standard_inter_3876
5486,11702,NCT04833088,0,Focus group discussions,Comparator,intervention_11703,standard_inter_3877
5487,11703,NCT04833088,0,Focus group discussions,Comparator,intervention_11704,standard_inter_3877
5488,11704,NCT04833088,0,Focus group discussions,Comparator,intervention_11705,standard_inter_3877
5489,11705,NCT04833088,0,Focus group discussions,Comparator,intervention_11706,standard_inter_3877
5490,11708,NCT04833101,0,recombinant Ad5 vectored COVID-19 vaccine,Comparator,intervention_11709,standard_inter_3878
5491,11709,NCT04833101,0,trivalent split influenza vaccine,Comparator,intervention_11710,standard_inter_3880
5492,11712,NCT04833101,0,recombinant Ad5 vectored COVID-19 vaccine,Comparator,intervention_11713,standard_inter_3878
5493,11713,NCT04833101,0,trivalent split influenza vaccine,Comparator,intervention_11714,standard_inter_3880
5494,11715,NCT04834089,C0032042,Placebo,Comparator,intervention_11716,standard_inter_4
5495,11719,NCT04834115,C0032042,Placebo,Comparator,intervention_11720,standard_inter_4
5496,11727,NCT04834726,0,Phone Call,Comparator,intervention_11728,standard_inter_550
5497,11744,NCT04834739,0,6 minute walk test,Comparator,intervention_11745,standard_inter_2461
5498,11745,NCT04834739,0,1 minute Sit to Stand Test,Comparator,intervention_11746,standard_inter_3888
5499,11746,NCT04834739,0,Fatigue Severity Scale,Comparator,intervention_11747,standard_inter_3889
5500,11747,NCT04834739,0,Medical Research Council (MRC) dyspnea scale,Comparator,intervention_11748,standard_inter_3890
5501,11748,NCT04834739,0,SF-12,Comparator,intervention_11749,standard_inter_3891
5502,11749,NCT04834739,0,Beck Depression Inventory,Comparator,intervention_11750,standard_inter_3892
5503,11750,NCT04834739,0,Beck Anxiety Inventory,Comparator,intervention_11751,standard_inter_3893
5504,11751,NCT04834739,0,5 times sit to stand test,Comparator,intervention_11752,standard_inter_3894
5505,11752,NCT04834739,0,6 point Likert Scale,Comparator,intervention_11753,standard_inter_3895
5506,11753,NCT04834739,0,6 minute walk test,Comparator,intervention_11754,standard_inter_2461
5507,11754,NCT04834739,0,1 minute Sit to Stand Test,Comparator,intervention_11755,standard_inter_3888
5508,11755,NCT04834739,0,Fatigue Severity Scale,Comparator,intervention_11756,standard_inter_3889
5509,11756,NCT04834739,0,Medical Research Council (MRC) dyspnea scale,Comparator,intervention_11757,standard_inter_3890
5510,11757,NCT04834739,0,SF-12,Comparator,intervention_11758,standard_inter_3891
5511,11758,NCT04834739,0,Beck Depression Inventory,Comparator,intervention_11759,standard_inter_3892
5512,11759,NCT04834739,0,Beck Anxiety Inventory,Comparator,intervention_11760,standard_inter_3893
5513,11760,NCT04834739,0,5 times sit to stand test,Comparator,intervention_11761,standard_inter_3894
5514,11761,NCT04834739,0,6 point Likert Scale,Comparator,intervention_11762,standard_inter_3895
5515,11762,NCT04834752,0,No Intervention,Comparator,intervention_11763,standard_inter_214
5516,11765,NCT04834869,0,BNT162b2,Comparator,intervention_11766,standard_inter_814
5517,11766,NCT04834869,0,mRNA-1273,Comparator,intervention_11767,standard_inter_118
5518,11767,NCT04834869,C5383286,AZD1222,Comparator,intervention_11768,standard_inter_2170
5519,11768,NCT04834869,0,CoronaVac,Comparator,intervention_11769,standard_inter_2578
5520,11769,NCT04834869,0,Sinopharm,Comparator,intervention_11770,standard_inter_3896
5521,11770,NCT04834869,0,Gam-COVID-Vac,Comparator,intervention_11771,standard_inter_1619
5522,11771,NCT04834869,0,JNJ-78436735,Comparator,intervention_11772,standard_inter_3897
5523,11772,NCT04834869,0,CVnCoV,Comparator,intervention_11773,standard_inter_2942
5524,11773,NCT04834869,0,NVX-CoV2373,Comparator,intervention_11774,standard_inter_3898
5525,11774,NCT04834869,0,BBV152,Comparator,intervention_11775,standard_inter_2886
5526,11775,NCT04834882,0,Data collection (,Comparator,intervention_11776,standard_inter_3899
5527,11778,NCT04834908,C2936643,Standard of Care,Comparator,intervention_11779,standard_inter_43
5528,11781,NCT04834947,0,prone position,Comparator,intervention_11782,standard_inter_726
5529,11782,NCT04836039,0,A questionnaire and scales.,Comparator,intervention_11783,standard_inter_3901
5530,11786,NCT04836299,C0032042,Placebo,Comparator,intervention_11787,standard_inter_4
5531,11793,NCT04836780,C0011777,Dexamethasone,Comparator,intervention_11794,standard_inter_217
5532,11794,NCT04836793,0,Additional biological samples,Comparator,intervention_11795,standard_inter_756
5533,11795,NCT04836793,0,Additional biological samples,Comparator,intervention_11796,standard_inter_756
5534,11796,NCT04836793,0,Additional biological samples,Comparator,intervention_11797,standard_inter_756
5535,11798,NCT04836806,C0032042,Placebo,Comparator,intervention_11799,standard_inter_4
5536,11799,NCT04837651,0,Elecsys semi-quantitative Anti-SARS-CoV-2 antibody test,Comparator,intervention_11800,standard_inter_3905
5537,11800,NCT04837651,0,T-Detect COVID T-cell blood test,Comparator,intervention_11801,standard_inter_3906
5538,11801,NCT04837651,0,Elecsys semi-quantitative Anti-SARS-CoV-2 antibody test,Comparator,intervention_11802,standard_inter_3905
5539,11802,NCT04837651,0,T-Detect COVID T-cell blood test,Comparator,intervention_11803,standard_inter_3906
5540,11805,NCT04838080,C0032042,Placebo,Comparator,intervention_11806,standard_inter_4
5541,11806,NCT04838093,0,PCR,Comparator,intervention_11807,standard_inter_3909
5542,11807,NCT04838093,0,PCR,Comparator,intervention_11808,standard_inter_3909
5543,11808,NCT04838093,0,PCR,Comparator,intervention_11809,standard_inter_3909
5544,11809,NCT04838106,0,Not applicable as observational study,Comparator,intervention_11810,standard_inter_3910
5545,11810,NCT04838106,0,Not applicable as observational study,Comparator,intervention_11811,standard_inter_3910
5546,11824,NCT04839068,0,covid 19 on pregnancy outcomes,Comparator,intervention_11825,standard_inter_3913
5547,11825,NCT04839068,0,covid 19 on pregnancy outcomes,Comparator,intervention_11826,standard_inter_3913
5548,11833,NCT04839315,0,mRNA COVD19 vaccine,Comparator,intervention_11834,standard_inter_3915
5549,11835,NCT04839965,0,Saline,Comparator,intervention_11836,standard_inter_414
5550,11840,NCT04840966,0,Flavor test,Comparator,intervention_11841,standard_inter_3919
5551,11841,NCT04840966,0,Self-assesment questionnaire,Comparator,intervention_11842,standard_inter_3920
5552,11842,NCT04840966,0,Flavor test,Comparator,intervention_11843,standard_inter_3919
5553,11843,NCT04840966,0,Self-assesment questionnaire,Comparator,intervention_11844,standard_inter_3920
5554,11844,NCT04840966,0,Flavor test,Comparator,intervention_11845,standard_inter_3919
5555,11846,NCT04840992,C0032042,Placebo,Comparator,intervention_11847,standard_inter_4
5556,11848,NCT04840992,C0032042,Placebo,Comparator,intervention_11849,standard_inter_4
5557,11850,NCT04840992,C0032042,Placebo,Comparator,intervention_11851,standard_inter_4
5558,11853,NCT04840992,C0032042,Placebo,Comparator,intervention_11854,standard_inter_4
5559,11854,NCT04840992,C0032042,Placebo,Comparator,intervention_11855,standard_inter_4
5560,11856,NCT04840992,C0032042,Placebo,Comparator,intervention_11857,standard_inter_4
5561,11858,NCT04840992,C0032042,Placebo,Comparator,intervention_11859,standard_inter_4
5562,11860,NCT04840992,C0032042,Placebo,Comparator,intervention_11861,standard_inter_4
5563,11862,NCT04840992,C0032042,Placebo,Comparator,intervention_11863,standard_inter_4
5564,11865,NCT04840992,C0032042,Placebo,Comparator,intervention_11866,standard_inter_4
5565,11866,NCT04840992,C0032042,Placebo,Comparator,intervention_11867,standard_inter_4
5566,11868,NCT04840992,C0032042,Placebo,Comparator,intervention_11869,standard_inter_4
5567,11870,NCT04840992,0,Recombinant Novel Coronavirus Vaccine (Adenovirus Type 5 Vector),Comparator,intervention_11871,standard_inter_157
5568,11874,NCT04841746,C2936643,Standard of Care,Comparator,intervention_11875,standard_inter_43
5569,11876,NCT04841759,0,Exercise,Comparator,intervention_11877,standard_inter_1539
5570,11877,NCT04841785,0,mailer-based finger-prick,Comparator,intervention_11878,standard_inter_3924
5571,11878,NCT04841785,0,mailer-based finger-prick,Comparator,intervention_11879,standard_inter_3924
5572,11879,NCT04841785,0,mailer-based finger-prick,Comparator,intervention_11880,standard_inter_3924
5573,11881,NCT04842292,C0032042,Placebo,Comparator,intervention_11882,standard_inter_4
5574,11882,NCT04842305,0,Blood- and saliva tests,Comparator,intervention_11883,standard_inter_3925
5575,11883,NCT04842305,0,Blood- and saliva tests,Comparator,intervention_11884,standard_inter_3925
5576,11884,NCT04842305,0,Blood- and saliva tests,Comparator,intervention_11885,standard_inter_3925
5577,11885,NCT04842305,0,Blood- and saliva tests,Comparator,intervention_11886,standard_inter_3925
5578,11887,NCT04842331,C0028128,nitric oxide,Comparator,intervention_11888,standard_inter_126
5579,11891,NCT04842435,C0032042,Placebo,Comparator,intervention_11892,standard_inter_4
5580,11892,NCT04842435,0,COVID-globulin,Comparator,intervention_11893,standard_inter_3926
5581,11893,NCT04842435,C0032042,Placebo,Comparator,intervention_11894,standard_inter_4
5582,11895,NCT04842448,0,Sham treatment,Comparator,intervention_11896,standard_inter_3927
5583,11898,NCT04842721,C0522534,Saturated,Comparator,intervention_11899,standard_inter_3929
5584,11899,NCT04842721,C0032042,Placebo,Comparator,intervention_11900,standard_inter_4
5585,11910,NCT04843761,C0032042,Placebo,Comparator,intervention_11911,standard_inter_4
5586,11911,NCT04843761,C1098515,Aviptadil,Comparator,intervention_11912,standard_inter_2322
5587,11912,NCT04843761,0,Corticosteroid,Comparator,intervention_11913,standard_inter_990
5588,11919,NCT04843774,0,SARS-COV-2 mRNA Vaccine,Comparator,intervention_11920,standard_inter_3932
5589,11921,NCT04843787,C0032042,Placebo,Comparator,intervention_11922,standard_inter_4
5590,11923,NCT04843787,C0032042,Placebo,Comparator,intervention_11924,standard_inter_4
5591,11925,NCT04843787,C0032042,Placebo,Comparator,intervention_11926,standard_inter_4
5592,11929,NCT04843787,C0032042,Placebo,Comparator,intervention_11930,standard_inter_4
5593,11930,NCT04843787,C0032042,Placebo,Comparator,intervention_11931,standard_inter_4
5594,11931,NCT04843787,C0032042,Placebo,Comparator,intervention_11932,standard_inter_4
5595,11932,NCT04843878,0,COVID Detect,Comparator,intervention_11933,standard_inter_3934
5596,11933,NCT04843878,0,COVID Detect,Comparator,intervention_11934,standard_inter_3934
5597,11937,NCT04844138,0,Overcoming Anxiety in Pregnancy and Postpartum Online Self-Directed Program,Comparator,intervention_11938,standard_inter_3936
5598,11945,NCT04844307,C2936643,Standard of Care,Comparator,intervention_11946,standard_inter_43
5599,11949,NCT04844346,C0032042,Placebo,Comparator,intervention_11950,standard_inter_4
5600,11950,NCT04844346,0,COVID-19 vaccine,Comparator,intervention_11951,standard_inter_2975
5601,11951,NCT04844489,0,Blood samples for the study of the humoral response to SARS-CoV-2 variants and of the cellular response after vaccination against COVID-19,Comparator,intervention_11952,standard_inter_3942
5602,11957,NCT04844580,C0032042,Placebo,Comparator,intervention_11958,standard_inter_4
5603,11960,NCT04844658,0,FULTIUM® -D3 800,Comparator,intervention_11961,standard_inter_3947
5604,11962,NCT04844710,C2936643,Standard of Care,Comparator,intervention_11963,standard_inter_43
5605,11963,NCT04845048,0,Adsorbed COVID-19 (Inactivated) Vaccine,Comparator,intervention_11964,standard_inter_1750
5606,11964,NCT04845048,0,Adsorbed COVID-19 (Inactivated) Vaccine,Comparator,intervention_11965,standard_inter_1750
5607,11965,NCT04845048,0,Adsorbed COVID-19 (Inactivated) Vaccine,Comparator,intervention_11966,standard_inter_1750
5608,11968,NCT04845880,0,Spike protein (S) or the nucleocapsid (N) of SARS-CoV-2,Comparator,intervention_11969,standard_inter_3948
5609,11970,NCT04846010,0,PurWet,Comparator,intervention_11971,standard_inter_3950
