nctid,studytype_id,Study_Type,
NCT04858542,studytype_8,Interventional,
NCT04904744,studytype_8,Interventional,
NCT04389684,studytype_9,Observational,
NCT04677270,studytype_8,Interventional,
NCT04388579,studytype_9,Observational,
NCT04798677,studytype_8,Interventional,
NCT04870606,studytype_8,Interventional,
NCT04441424,studytype_8,Interventional,
NCT04389333,studytype_8,Interventional,
NCT04395430,studytype_8,Interventional,
NCT04406844,studytype_9,Observational,
NCT04371315,studytype_9,Observational,
NCT04632602,studytype_8,Interventional,
NCT04860271,studytype_8,Interventional,
NCT04977921,studytype_8,Interventional,
NCT04367636,studytype_8,Interventional,
NCT04380766,studytype_9,Observational,
NCT04517006,studytype_8,Interventional,
NCT04954469,studytype_8,Interventional,
NCT04541472,studytype_9,Observational,
NCT04394013,studytype_8,Interventional,
NCT04978220,studytype_9,Observational,
NCT04751682,studytype_8,Interventional,
NCT04448782,studytype_9,Observational,
NCT04322123,studytype_8,Interventional,
NCT04358627,studytype_9,Observational,
NCT04590469,studytype_8,Interventional,
NCT04442282,studytype_9,Observational,
NCT04633941,studytype_9,Observational,
NCT04442217,studytype_9,Observational,
NCT04381819,studytype_9,Observational,
NCT04932863,studytype_9,Observational,
NCT04444336,studytype_9,Observational,
NCT04970550,studytype_9,Observational,
NCT04876872,studytype_9,Observational,
NCT04346953,studytype_8,Interventional,
NCT04460196,studytype_9,Observational,
NCT04557358,studytype_9,Observational,
NCT04324047,studytype_9,Observational,
NCT04604743,studytype_8,Interventional,
NCT04880174,studytype_8,Interventional,
NCT04516837,studytype_8,Interventional,
NCT04392453,studytype_8,Interventional,
NCT04847336,studytype_9,Observational,
NCT04315870,studytype_9,Observational,
NCT04519216,studytype_8,Interventional,
NCT04443868,studytype_8,Interventional,
NCT04445324,studytype_8,Interventional,
NCT04410835,studytype_9,Observational,
NCT04958902,studytype_8,Interventional,
NCT04724681,studytype_8,Interventional,
NCT04469621,studytype_8,Interventional,
NCT04707833,studytype_8,Interventional,
NCT04488796,studytype_8,Interventional,
NCT04365335,studytype_9,Observational,
NCT04548544,studytype_8,Interventional,
NCT04321278,studytype_8,Interventional,
NCT04548492,studytype_9,Observational,
NCT04530136,studytype_8,Interventional,
NCT04741412,studytype_9,Observational,
NCT04351906,studytype_8,Interventional,
NCT04581187,studytype_9,Observational,
NCT04418531,studytype_8,Interventional,
NCT04337918,studytype_8,Interventional,
NCT04594278,studytype_8,Interventional,
NCT04326036,studytype_8,Interventional,
NCT04535778,studytype_8,Interventional,
NCT04761692,studytype_8,Interventional,
NCT04391946,studytype_9,Observational,
NCT04931888,studytype_8,Interventional,
NCT04638842,studytype_8,Interventional,
NCT04824651,studytype_9,Observational,
NCT04460014,studytype_8,Interventional,
NCT04523246,studytype_8,Interventional,
NCT04748172,studytype_9,Observational,
NCT04371250,studytype_9,Observational,
NCT04717089,studytype_9,Observational,
NCT04794946,studytype_8,Interventional,
NCT04535700,studytype_8,Interventional,
NCT04953078,studytype_8,Interventional,
NCT04818697,studytype_9,Observational,
NCT04678843,studytype_8,Interventional,
NCT04564040,studytype_8,Interventional,
NCT04346693,studytype_8,Interventional,
NCT04565665,studytype_8,Interventional,
NCT04402827,studytype_9,Observational,
NCT04322396,studytype_8,Interventional,
NCT04341610,studytype_8,Interventional,
NCT04673331,studytype_9,Observational,
NCT04369599,studytype_8,Interventional,
NCT04400305,studytype_8,Interventional,
NCT04645368,studytype_9,Observational,
NCT04934085,studytype_9,Observational,
NCT04358783,studytype_8,Interventional,
NCT04849546,studytype_9,Observational,
NCT04944394,studytype_9,Observational,
NCT04341519,studytype_9,Observational,
NCT04603755,studytype_9,Observational,
NCT04274322,studytype_9,Observational,
NCT04025580,studytype_8,Interventional,
NCT04412239,studytype_8,Interventional,
NCT04378257,studytype_8,Interventional,
NCT04324073,studytype_8,Interventional,
NCT04480957,studytype_8,Interventional,
NCT04952532,studytype_8,Interventional,
NCT04588909,studytype_9,Observational,
NCT04344041,studytype_8,Interventional,
NCT04747132,studytype_8,Interventional,
NCT04872712,studytype_8,Interventional,
NCT04559074,studytype_8,Interventional,
NCT04403906,studytype_8,Interventional,
NCT04596579,studytype_9,Observational,
NCT04470544,studytype_8,Interventional,
NCT04890665,studytype_8,Interventional,
NCT04459533,studytype_9,Observational,
NCT04453657,studytype_8,Interventional,
NCT04640194,studytype_8,Interventional,
NCT04842331,studytype_8,Interventional,
NCT04868188,studytype_9,Observational,
NCT04632615,studytype_9,Observational,
NCT04534400,studytype_9,Observational,
NCT04570384,studytype_8,Interventional,
NCT04542954,studytype_9,Observational,
NCT04395508,studytype_7,Expanded Access:Treatment IND/Protocol,
NCT04427735,studytype_9,Observational,
NCT04366921,studytype_9,Observational,
NCT04343404,studytype_9,Observational,
NCT04526912,studytype_8,Interventional,
NCT04407663,studytype_9,Observational,
NCT04352985,studytype_5,Expanded Access:Intermediate-size Population,
NCT04381845,studytype_8,Interventional,
NCT04405310,studytype_8,Interventional,
NCT04519385,studytype_8,Interventional,
NCT04959734,studytype_9,Observational,
NCT04416009,studytype_9,Observational,
NCT04435327,studytype_9,Observational,
NCT04865913,studytype_9,Observational,
NCT04969276,studytype_8,Interventional,
NCT04367168,studytype_8,Interventional,
NCT04400279,studytype_8,Interventional,
NCT04353037,studytype_8,Interventional,
NCT04904536,studytype_8,Interventional,
NCT04836793,studytype_9,Observational,
NCT04583319,studytype_9,Observational,
NCT04397575,studytype_9,Observational,
NCT04336748,studytype_8,Interventional,
NCT04437342,studytype_9,Observational,
NCT04320056,studytype_8,Interventional,
NCT04776005,studytype_9,Observational,
NCT04793464,studytype_8,Interventional,
NCT04368208,studytype_9,Observational,
NCT04330261,studytype_9,Observational,
NCT04869202,studytype_9,Observational,
NCT04433260,studytype_9,Observational,
NCT04368026,studytype_9,Observational,
NCT04383717,studytype_8,Interventional,
NCT04435353,studytype_8,Interventional,
NCT04748185,studytype_9,Observational,
NCT04357847,studytype_9,Observational,
NCT04423315,studytype_9,Observational,
NCT04367350,studytype_9,Observational,
NCT04370197,studytype_9,Observational,
NCT04517422,studytype_8,Interventional,
NCT04338672,studytype_9,Observational,
NCT04539821,studytype_8,Interventional,
NCT04707339,studytype_9,Observational,
NCT04341922,studytype_8,Interventional,
NCT04643548,studytype_9,Observational,
NCT04334434,studytype_8,Interventional,
NCT04430062,studytype_9,Observational,
NCT04583293,studytype_9,Observational,
NCT04382391,studytype_8,Interventional,
NCT04895982,studytype_8,Interventional,
NCT04621084,studytype_9,Observational,
NCT04765371,studytype_8,Interventional,
NCT04402905,studytype_9,Observational,
NCT04410484,studytype_9,Observational,
NCT04431466,studytype_8,Interventional,
NCT04530682,studytype_9,Observational,
NCT04326426,studytype_8,Interventional,
NCT04685681,studytype_8,Interventional,
NCT04452318,studytype_8,Interventional,
NCT04374942,studytype_8,Interventional,
NCT04743947,studytype_9,Observational,
NCT04282902,studytype_8,Interventional,
NCT04918797,studytype_8,Interventional,
NCT04864548,studytype_8,Interventional,
NCT04327180,studytype_9,Observational,
NCT04372030,studytype_8,Interventional,
NCT04479280,studytype_9,Observational,
NCT04411563,studytype_9,Observational,
NCT04756856,studytype_8,Interventional,
NCT04665778,studytype_9,Observational,
NCT04613739,studytype_8,Interventional,
NCT04762693,studytype_9,Observational,
NCT04792086,studytype_9,Observational,
NCT04944823,studytype_9,Observational,
NCT04412655,studytype_9,Observational,
NCT04377737,studytype_8,Interventional,
NCT04519307,studytype_9,Observational,
NCT04916847,studytype_9,Observational,
NCT04276688,studytype_8,Interventional,
NCT04412551,studytype_9,Observational,
NCT04361552,studytype_8,Interventional,
NCT04961385,studytype_9,Observational,
NCT04385186,studytype_8,Interventional,
NCT04668339,studytype_8,Interventional,
NCT04320862,studytype_9,Observational,
NCT04515225,studytype_9,Observational,
NCT04412746,studytype_9,Observational,
NCT04487639,studytype_8,Interventional,
NCT04455360,studytype_8,Interventional,
NCT04954157,studytype_8,Interventional,
NCT04359407,studytype_9,Observational,
NCT04594525,studytype_8,Interventional,
NCT04358952,studytype_9,Observational,
NCT04344834,studytype_9,Observational,
NCT04345549,studytype_8,Interventional,
NCT04290858,studytype_8,Interventional,
NCT04427176,studytype_9,Observational,
NCT04659252,studytype_9,Observational,
NCT04382378,studytype_8,Interventional,
NCT04463628,studytype_9,Observational,
NCT04944134,studytype_9,Observational,
NCT04918940,studytype_8,Interventional,
NCT04517682,studytype_9,Observational,
NCT04726163,studytype_8,Interventional,
NCT04393818,studytype_8,Interventional,
NCT04923386,studytype_9,Observational,
NCT04324736,studytype_9,Observational,
NCT04587245,studytype_9,Observational,
NCT04959708,studytype_8,Interventional,
NCT04435119,studytype_9,Observational,
NCT04383457,studytype_9,Observational,
NCT04754698,studytype_8,Interventional,
NCT04486417,studytype_9,Observational,
NCT04416360,studytype_8,Interventional,
NCT04869358,studytype_8,Interventional,
NCT04615741,studytype_8,Interventional,
NCT04375748,studytype_9,Observational,
NCT04371302,studytype_9,Observational,
NCT04756609,studytype_8,Interventional,
NCT04844697,studytype_9,Observational,
NCT04490200,studytype_8,Interventional,
NCT04354792,studytype_9,Observational,
NCT04387968,studytype_9,Observational,
NCT04319172,studytype_9,Observational,
NCT04288713,studytype_4,Expanded Access:Individual Patients|Treatment IND/Protocol,
NCT04821908,studytype_9,Observational,
NCT04290780,studytype_9,Observational,
NCT04945356,studytype_8,Interventional,
NCT04900467,studytype_8,Interventional,
NCT04810949,studytype_8,Interventional,
NCT04427631,studytype_8,Interventional,
NCT04380701,studytype_8,Interventional,
NCT04793997,studytype_8,Interventional,
NCT04389320,studytype_9,Observational,
NCT04388826,studytype_8,Interventional,
NCT04322513,studytype_9,Observational,
NCT04637867,studytype_8,Interventional,
NCT04409951,studytype_9,Observational,
NCT04318366,studytype_9,Observational,
NCT04482205,studytype_9,Observational,
NCT04615195,studytype_9,Observational,
NCT04633772,studytype_8,Interventional,
NCT04374474,studytype_8,Interventional,
NCT04941001,studytype_8,Interventional,
NCT04423692,studytype_9,Observational,
NCT04448405,studytype_9,Observational,
NCT04345887,studytype_8,Interventional,
NCT04320953,studytype_8,Interventional,
NCT04409574,studytype_9,Observational,
NCT04378738,studytype_8,Interventional,
NCT04514705,studytype_8,Interventional,
NCT04368312,studytype_9,Observational,
NCT04844658,studytype_8,Interventional,
NCT04444674,studytype_8,Interventional,
NCT04337983,studytype_9,Observational,
NCT04412343,studytype_8,Interventional,
NCT04702295,studytype_9,Observational,
NCT04854408,studytype_9,Observational,
NCT04944160,studytype_9,Observational,
NCT04553575,studytype_9,Observational,
NCT04694482,studytype_9,Observational,
NCT04750356,studytype_9,Observational,
NCT04748614,studytype_9,Observational,
NCT04307459,studytype_9,Observational,
NCT04395885,studytype_9,Observational,
NCT04579562,studytype_9,Observational,
NCT04747522,studytype_9,Observational,
NCT04471831,studytype_8,Interventional,
NCT04442308,studytype_9,Observational,
NCT04756271,studytype_8,Interventional,
NCT04385212,studytype_9,Observational,
NCT04429594,studytype_8,Interventional,
NCT04323800,studytype_8,Interventional,
NCT04407546,studytype_9,Observational,
NCT04386460,studytype_9,Observational,
NCT04404608,studytype_9,Observational,
NCT04871893,studytype_8,Interventional,
NCT04308187,studytype_9,Observational,
NCT04492527,studytype_8,Interventional,
NCT04607915,studytype_8,Interventional,
NCT04887948,studytype_8,Interventional,
NCT04322344,studytype_8,Interventional,
NCT04259892,studytype_9,Observational,
NCT04852822,studytype_9,Observational,
NCT04365166,studytype_9,Observational,
NCT04299152,studytype_8,Interventional,
NCT04821570,studytype_9,Observational,
NCT04470323,studytype_9,Observational,
NCT04604145,studytype_8,Interventional,
NCT04949074,studytype_9,Observational,
NCT04617262,studytype_8,Interventional,
NCT04306393,studytype_8,Interventional,
NCT04476745,studytype_8,Interventional,
NCT04406545,studytype_9,Observational,
NCT04363229,studytype_9,Observational,
NCT04815759,studytype_9,Observational,
NCT04416464,studytype_9,Observational,
NCT04567927,studytype_9,Observational,
NCT04453774,studytype_8,Interventional,
NCT04914832,studytype_8,Interventional,
NCT04496869,studytype_9,Observational,
NCT04322773,studytype_8,Interventional,
NCT04359225,studytype_8,Interventional,
NCT04728880,studytype_9,Observational,
NCT04445454,studytype_8,Interventional,
NCT04368832,studytype_9,Observational,
NCT04444557,studytype_9,Observational,
NCT04954105,studytype_9,Observational,
NCT04492449,studytype_9,Observational,
NCT04811885,studytype_9,Observational,
NCT04623346,studytype_9,Observational,
NCT04336410,studytype_8,Interventional,
NCT04836039,studytype_9,Observational,
NCT04398043,studytype_9,Observational,
NCT04354272,studytype_9,Observational,
NCT04920851,studytype_9,Observational,
NCT04948229,studytype_9,Observational,
NCT04498546,studytype_9,Observational,
NCT04871685,studytype_9,Observational,
NCT04355637,studytype_8,Interventional,
NCT04420338,studytype_8,Interventional,
NCT04900376,studytype_9,Observational,
NCT04351542,studytype_8,Interventional,
NCT04934020,studytype_9,Observational,
NCT04637893,studytype_9,Observational,
NCT04433754,studytype_9,Observational,
NCT04385914,studytype_9,Observational,
NCT04490473,studytype_8,Interventional,
NCT04461353,studytype_8,Interventional,
NCT04509986,studytype_9,Observational,
